Freq /Hz, Zr , Zi ; Name: 50_-5000
4.159227E-1;3.975160E+3;-2.583390E+0
3.804735E-1;3.976760E+3;2.469570E+0
3.480456E-1;3.984100E+3;1.684000E+0
3.183815E-1;3.968710E+3;-3.109710E+0
2.912456E-1;3.981010E+3;-2.850610E+0
2.664226E-1;3.982630E+3;-7.301440E-2
2.437154E-1;3.972310E+3;1.268520E+1
2.229434E-1;3.983470E+3;5.804870E+0
2.039418E-1;3.980380E+3;2.150820E+0
1.865599E-1;3.985580E+3;-1.707340E+1
1.706592E-1;3.975900E+3;4.447350E+0
1.561138E-1;3.974060E+3;-1.150100E+1
1.428082E-1;3.975540E+3;2.380110E+1
1.306366E-1;3.972530E+3;5.309000E+0
1.195025E-1;3.974530E+3;-1.062360E+1
1.093171E-1;3.987770E+3;8.251060E-1
1.000000E-1;3.971330E+3;-1.701400E+1
Freq /Hz, Zr , Zi ; Name: 50_600
5.000000E+6;6.922940E+0;-2.067400E+1
4.573848E+6;7.657960E+0;-2.161170E+1
4.184017E+6;8.366290E+0;-2.267720E+1
3.827411E+6;9.038870E+0;-2.388540E+1
3.501199E+6;9.722170E+0;-2.521000E+1
3.202791E+6;1.040460E+1;-2.668940E+1
2.929815E+6;1.111240E+1;-2.831320E+1
2.680106E+6;1.183470E+1;-3.010970E+1
2.451679E+6;1.259230E+1;-3.203300E+1
2.242722E+6;1.339120E+1;-3.414420E+1
2.051574E+6;1.423240E+1;-3.643500E+1
1.876717E+6;1.511300E+1;-3.892000E+1
1.716764E+6;1.606120E+1;-4.160280E+1
1.570443E+6;1.706330E+1;-4.450390E+1
1.436594E+6;1.813660E+1;-4.763710E+1
1.314152E+6;1.928240E+1;-5.101200E+1
1.202146E+6;2.050070E+1;-5.464280E+1
1.099687E+6;2.180890E+1;-5.856880E+1
1.005960E+6;2.320290E+1;-6.278310E+1
9.202217E+5;2.469520E+1;-6.733210E+1
8.417908E+5;2.630270E+1;-7.222920E+1
7.700446E+5;2.802290E+1;-7.750030E+1
7.044134E+5;2.987090E+1;-8.318530E+1
6.443759E+5;3.185060E+1;-8.931200E+1
5.894555E+5;3.398510E+1;-9.590450E+1
5.392159E+5;3.629310E+1;-1.030240E+2
4.932583E+5;3.879750E+1;-1.106880E+2
4.512177E+5;4.150160E+1;-1.189510E+2
4.127602E+5;4.445020E+1;-1.278440E+2
3.775805E+5;4.766060E+1;-1.374360E+2
3.453991E+5;5.115930E+1;-1.477500E+2
3.159606E+5;5.500690E+1;-1.588750E+2
2.890312E+5;5.920810E+1;-1.708270E+2
2.643969E+5;6.383340E+1;-1.836860E+2
2.418623E+5;6.892630E+1;-1.974850E+2
2.212482E+5;7.456470E+1;-2.123300E+2
2.023911E+5;8.077320E+1;-2.282400E+2
1.851413E+5;8.766760E+1;-2.452860E+2
1.693616E+5;9.529240E+1;-2.635240E+2
1.549268E+5;1.037370E+2;-2.830380E+2
1.417224E+5;1.130970E+2;-3.038450E+2
1.296433E+5;1.235130E+2;-3.260390E+2
1.185937E+5;1.350350E+2;-3.496280E+2
1.084859E+5;1.478120E+2;-3.746690E+2
9.923964E+4;1.619910E+2;-4.012670E+2
9.078140E+4;1.776980E+2;-4.293610E+2
8.304406E+4;1.951240E+2;-4.590930E+2
7.596618E+4;2.143330E+2;-4.903470E+2
6.949155E+4;2.355810E+2;-5.231660E+2
6.356876E+4;2.590280E+2;-5.575780E+2
5.815076E+4;2.848240E+2;-5.934760E+2
5.319455E+4;3.132710E+2;-6.309390E+2
4.866076E+4;3.443660E+2;-6.696770E+2
4.451338E+4;3.785040E+2;-7.098010E+2
4.071948E+4;4.156060E+2;-7.510090E+2
3.724894E+4;4.566610E+2;-7.937560E+2
3.407420E+4;5.007810E+2;-8.368690E+2
3.117004E+4;5.485910E+2;-8.805900E+2
2.851341E+4;6.002510E+2;-9.246990E+2
2.608320E+4;6.558470E+2;-9.688490E+2
2.386011E+4;7.155540E+2;-1.012820E+3
2.182651E+4;7.793340E+2;-1.056260E+3
1.996622E+4;8.471640E+2;-1.098740E+3
1.826449E+4;9.192730E+2;-1.139990E+3
1.670780E+4;9.952570E+2;-1.179680E+3
1.528379E+4;1.075310E+3;-1.217300E+3
1.398115E+4;1.159080E+3;-1.252500E+3
1.278953E+4;1.246360E+3;-1.284860E+3
1.169947E+4;1.336780E+3;-1.314070E+3
1.070232E+4;1.430110E+3;-1.339840E+3
9.790156E+3;1.526040E+3;-1.361820E+3
8.955737E+3;1.624030E+3;-1.380020E+3
8.192435E+3;1.723690E+3;-1.393840E+3
7.494190E+3;1.824420E+3;-1.403330E+3
6.855457E+3;1.925970E+3;-1.408490E+3
6.271164E+3;2.027570E+3;-1.409070E+3
5.736670E+3;2.129080E+3;-1.405580E+3
5.247731E+3;2.229550E+3;-1.397190E+3
4.800465E+3;2.328910E+3;-1.385030E+3
4.391319E+3;2.426560E+3;-1.369080E+3
4.017045E+3;2.522210E+3;-1.349030E+3
3.674670E+3;2.615520E+3;-1.325560E+3
3.361477E+3;2.705860E+3;-1.298650E+3
3.074977E+3;2.793220E+3;-1.269390E+3
2.812895E+3;2.877560E+3;-1.237380E+3
2.573151E+3;2.958310E+3;-1.202980E+3
2.353840E+3;3.035290E+3;-1.166640E+3
2.153221E+3;3.109170E+3;-1.128900E+3
1.969701E+3;3.179200E+3;-1.090030E+3
1.801823E+3;3.245050E+3;-1.050200E+3
1.648253E+3;3.307740E+3;-1.008990E+3
1.507771E+3;3.366220E+3;-9.682360E+2
1.379263E+3;3.421420E+3;-9.271830E+2
1.261708E+3;3.472740E+3;-8.857590E+2
1.154172E+3;3.521200E+3;-8.448720E+2
1.055802E+3;3.565820E+3;-8.048120E+2
9.658152E+2;3.607890E+3;-7.660680E+2
8.834983E+2;3.647040E+3;-7.262500E+2
8.081974E+2;3.682160E+3;-6.882030E+2
7.393144E+2;3.715980E+3;-6.521010E+2
6.763023E+2;3.746900E+3;-6.174840E+2
6.186608E+2;3.774280E+3;-5.819260E+2
5.659320E+2;3.800460E+3;-5.493440E+2
5.176974E+2;3.825350E+3;-5.168190E+2
4.735738E+2;3.847100E+3;-4.867000E+2
4.332109E+2;3.866220E+3;-4.580190E+2
3.962882E+2;3.884990E+3;-4.300480E+2
3.625124E+2;3.901240E+3;-4.032360E+2
3.316153E+2;3.916470E+3;-3.789100E+2
3.033516E+2;3.930730E+3;-3.545000E+2
2.774968E+2;3.943650E+3;-3.322520E+2
2.538456E+2;3.955120E+3;-3.113030E+2
2.322102E+2;3.966550E+3;-2.899670E+2
2.124189E+2;3.976450E+3;-2.718370E+2
1.943143E+2;3.985670E+3;-2.529030E+2
1.777528E+2;3.993710E+3;-2.369070E+2
1.626029E+2;4.000190E+3;-2.202120E+2
1.487442E+2;4.007970E+3;-2.057350E+2
1.360666E+2;4.012920E+3;-1.905880E+2
1.244696E+2;4.018300E+3;-1.784810E+2
1.138610E+2;4.024320E+3;-1.673000E+2
1.041566E+2;4.026860E+3;-1.552090E+2
9.527928E+1;4.033370E+3;-1.450510E+2
8.715858E+1;4.038460E+3;-1.366190E+2
7.973002E+1;4.038920E+3;-1.243180E+2
7.293459E+1;4.042120E+3;-1.173880E+2
6.671835E+1;4.048350E+3;-1.084220E+2
6.103191E+1;4.048780E+3;-1.018110E+2
5.583014E+1;4.048760E+3;-9.217840E+1
5.107171E+1;4.054030E+3;-8.765750E+1
4.671885E+1;4.055720E+3;-8.109110E+1
4.273698E+1;4.055880E+3;-7.731390E+1
3.909449E+1;4.059990E+3;-7.275260E+1
3.576245E+1;4.058290E+3;-6.499190E+1
3.271440E+1;4.062730E+3;-6.379280E+1
2.992614E+1;4.060980E+3;-5.411570E+1
2.737552E+1;4.059330E+3;-5.192410E+1
2.504229E+1;4.064480E+3;-4.553080E+1
2.290793E+1;4.062930E+3;-4.549140E+1
2.095547E+1;4.061600E+3;-4.122710E+1
1.916943E+1;4.067970E+3;-3.851970E+1
1.753561E+1;4.065030E+3;-4.310070E+1
1.604104E+1;4.067590E+3;-3.069060E+1
1.467386E+1;4.066150E+3;-3.364880E+1
1.342320E+1;4.065580E+3;-2.970990E+1
1.227913E+1;4.073620E+3;-3.783620E+1
1.123258E+1;4.070260E+3;-2.654990E+1
1.027522E+1;4.070950E+3;-2.330210E+1
9.399459E+0;4.065630E+3;-1.573350E+1
8.598339E+0;4.069090E+3;-2.513430E+1
7.865499E+0;4.070230E+3;-2.750150E+1
7.195119E+0;4.074940E+3;-2.585060E+1
6.581876E+0;4.088430E+3;-1.022150E+1
6.020900E+0;4.057980E+3;-2.161600E+1
5.507736E+0;4.060360E+3;7.408930E-2
5.038309E+0;4.069920E+3;-1.315090E+1
4.608892E+0;4.061730E+3;1.312640E+0
4.216074E+0;4.064590E+3;-1.842680E+1
3.856736E+0;4.087670E+3;-1.475040E+1
3.528025E+0;4.069620E+3;-5.171310E+0
3.227330E+0;4.069590E+3;-2.376650E+1
2.952263E+0;4.083790E+3;-1.983490E+0
2.700641E+0;4.073490E+3;-9.871160E+0
2.470464E+0;4.077190E+3;-8.568300E+0
2.259905E+0;4.069760E+3;-9.811810E+0
2.067292E+0;4.077640E+3;-3.561090E-1
1.891096E+0;4.070980E+3;-1.130200E+1
1.729917E+0;4.062400E+3;-1.680680E+1
1.582476E+0;4.074440E+3;-2.772770E+0
1.447601E+0;4.083830E+3;-5.285680E+0
1.324221E+0;4.059150E+3;-6.783360E+0
1.211357E+0;4.070600E+3;-7.461870E+0
1.108113E+0;4.066860E+3;-2.194850E+0
1.013668E+0;4.080640E+3;-5.153140E+0
9.272723E-1;4.081600E+3;-2.271370E+0
8.482405E-1;4.069450E+3;-1.123420E+1
7.759446E-1;4.064410E+3;-5.730100E-1
7.098105E-1;4.072930E+3;-3.486790E+0
6.493131E-1;4.071590E+3;8.331630E-1
5.939718E-1;4.075080E+3;9.090150E-1
5.433473E-1;4.084220E+3;6.081710E+0
4.970375E-1;4.077730E+3;-2.722100E+0
4.546748E-1;4.075490E+3;-8.225550E+0
4.159227E-1;4.078030E+3;-3.196780E+0
3.804735E-1;4.077710E+3;7.190780E+0
3.480456E-1;4.072530E+3;2.520900E+0
3.183815E-1;4.076840E+3;-2.102880E+0
2.912456E-1;4.067750E+3;-1.160310E+1
2.664226E-1;4.087650E+3;5.503450E+0
2.437154E-1;4.077010E+3;-5.883470E+0
2.229434E-1;4.069050E+3;6.668350E+0
2.039418E-1;4.077490E+3;-6.294250E+0
1.865599E-1;4.079850E+3;-3.133770E+0
1.706592E-1;4.067000E+3;1.685560E+0
1.561138E-1;4.092130E+3;-1.290670E+1
1.428082E-1;4.081830E+3;-1.090110E+1
1.306366E-1;4.074080E+3;-8.694730E+0
1.195025E-1;4.078320E+3;1.014740E+0
1.093171E-1;4.061540E+3;4.581690E+0
1.000000E-1;4.080980E+3;6.217790E+0
Freq /Hz, Zr , Zi ; Name: 50_500
5.000000E+6;6.981210E+0;-2.068150E+1
4.573848E+6;7.692800E+0;-2.160090E+1
4.184017E+6;8.391420E+0;-2.267600E+1
3.827411E+6;9.070700E+0;-2.388030E+1
3.501199E+6;9.752130E+0;-2.520690E+1
3.202791E+6;1.043270E+1;-2.668690E+1
2.929815E+6;1.114430E+1;-2.830640E+1
2.680106E+6;1.185910E+1;-3.011020E+1
2.451679E+6;1.261910E+1;-3.202980E+1
2.242722E+6;1.341210E+1;-3.414040E+1
2.051574E+6;1.425250E+1;-3.642930E+1
1.876717E+6;1.513510E+1;-3.891480E+1
1.716764E+6;1.608800E+1;-4.160310E+1
1.570443E+6;1.708940E+1;-4.450190E+1
1.436594E+6;1.816520E+1;-4.763180E+1
1.314152E+6;1.930960E+1;-5.101030E+1
1.202146E+6;2.052750E+1;-5.464330E+1
1.099687E+6;2.183750E+1;-5.856000E+1
1.005960E+6;2.323100E+1;-6.278330E+1
9.202217E+5;2.473150E+1;-6.732820E+1
8.417908E+5;2.633680E+1;-7.222210E+1
7.700446E+5;2.804300E+1;-7.749720E+1
7.044134E+5;2.989040E+1;-8.317810E+1
6.443759E+5;3.188270E+1;-8.930630E+1
5.894555E+5;3.401650E+1;-9.590370E+1
5.392159E+5;3.631780E+1;-1.030110E+2
4.932583E+5;3.882190E+1;-1.106750E+2
4.512177E+5;4.153610E+1;-1.189400E+2
4.127602E+5;4.447820E+1;-1.278370E+2
3.775805E+5;4.768820E+1;-1.374180E+2
3.453991E+5;5.118730E+1;-1.477470E+2
3.159606E+5;5.503430E+1;-1.588550E+2
2.890312E+5;5.923750E+1;-1.708010E+2
2.643969E+5;6.386750E+1;-1.836510E+2
2.418623E+5;6.896810E+1;-1.974690E+2
2.212482E+5;7.459250E+1;-2.122870E+2
2.023911E+5;8.081410E+1;-2.281900E+2
1.851413E+5;8.770700E+1;-2.452350E+2
1.693616E+5;9.534720E+1;-2.634860E+2
1.549268E+5;1.038100E+2;-2.829760E+2
1.417224E+5;1.131790E+2;-3.037890E+2
1.296433E+5;1.236130E+2;-3.259890E+2
1.185937E+5;1.350730E+2;-3.495290E+2
1.084859E+5;1.478740E+2;-3.745880E+2
9.923964E+4;1.621020E+2;-4.011950E+2
9.078140E+4;1.778010E+2;-4.292440E+2
8.304406E+4;1.951670E+2;-4.589290E+2
7.596618E+4;2.143960E+2;-4.901500E+2
6.949155E+4;2.356420E+2;-5.229200E+2
6.356876E+4;2.590680E+2;-5.573050E+2
5.815076E+4;2.848730E+2;-5.932340E+2
5.319455E+4;3.132000E+2;-6.305780E+2
4.866076E+4;3.442590E+2;-6.692620E+2
4.451338E+4;3.782790E+2;-7.093200E+2
4.071948E+4;4.154370E+2;-7.506920E+2
3.724894E+4;4.564260E+2;-7.932450E+2
3.407420E+4;5.004460E+2;-8.362750E+2
3.117004E+4;5.481680E+2;-8.799650E+2
2.851341E+4;5.996790E+2;-9.240160E+2
2.608320E+4;6.551450E+2;-9.681820E+2
2.386011E+4;7.146790E+2;-1.012140E+3
2.182651E+4;7.781880E+2;-1.055620E+3
1.996622E+4;8.459140E+2;-1.098180E+3
1.826449E+4;9.176790E+2;-1.139500E+3
1.670780E+4;9.935070E+2;-1.179240E+3
1.528379E+4;1.073190E+3;-1.216960E+3
1.398115E+4;1.156690E+3;-1.252420E+3
1.278953E+4;1.243560E+3;-1.285050E+3
1.169947E+4;1.333820E+3;-1.314670E+3
1.070232E+4;1.426740E+3;-1.340820E+3
9.790156E+3;1.522440E+3;-1.363370E+3
8.955737E+3;1.620130E+3;-1.381930E+3
8.192435E+3;1.719410E+3;-1.396580E+3
7.494190E+3;1.820160E+3;-1.406940E+3
6.855457E+3;1.921590E+3;-1.412810E+3
6.271164E+3;2.023510E+3;-1.414690E+3
5.736670E+3;2.124820E+3;-1.411740E+3
5.247731E+3;2.225430E+3;-1.404780E+3
4.800465E+3;2.325010E+3;-1.393410E+3
4.391319E+3;2.423200E+3;-1.378500E+3
4.017045E+3;2.519550E+3;-1.359900E+3
3.674670E+3;2.613040E+3;-1.337180E+3
3.361477E+3;2.704330E+3;-1.311880E+3
3.074977E+3;2.792740E+3;-1.283670E+3
2.812895E+3;2.878070E+3;-1.252590E+3
2.573151E+3;2.960190E+3;-1.219210E+3
2.353840E+3;3.038890E+3;-1.183900E+3
2.153221E+3;3.113930E+3;-1.146750E+3
1.969701E+3;3.185230E+3;-1.108500E+3
1.801823E+3;3.252960E+3;-1.069490E+3
1.648253E+3;3.317140E+3;-1.029380E+3
1.507771E+3;3.377650E+3;-9.883530E+2
1.379263E+3;3.434920E+3;-9.480910E+2
1.261708E+3;3.487950E+3;-9.067820E+2
1.154172E+3;3.537640E+3;-8.666850E+2
1.055802E+3;3.584200E+3;-8.265550E+2
9.658152E+2;3.628190E+3;-7.865870E+2
8.834983E+2;3.669180E+3;-7.479260E+2
8.081974E+2;3.705740E+3;-7.097870E+2
7.393144E+2;3.741300E+3;-6.733280E+2
6.763023E+2;3.773240E+3;-6.368720E+2
6.186608E+2;3.802730E+3;-6.023510E+2
5.659320E+2;3.830310E+3;-5.679490E+2
5.176974E+2;3.856410E+3;-5.356560E+2
4.735738E+2;3.878350E+3;-5.055850E+2
4.332109E+2;3.899890E+3;-4.755940E+2
3.962882E+2;3.918880E+3;-4.471480E+2
3.625124E+2;3.936900E+3;-4.198250E+2
3.316153E+2;3.953340E+3;-3.939250E+2
3.033516E+2;3.968910E+3;-3.696910E+2
2.774968E+2;3.982260E+3;-3.467840E+2
2.538456E+2;3.994290E+3;-3.244460E+2
2.322102E+2;4.006190E+3;-3.036240E+2
2.124189E+2;4.016660E+3;-2.837410E+2
1.943143E+2;4.025660E+3;-2.661090E+2
1.777528E+2;4.034780E+3;-2.471860E+2
1.626029E+2;4.042030E+3;-2.304660E+2
1.487442E+2;4.049390E+3;-2.172690E+2
1.360666E+2;4.054830E+3;-2.013760E+2
1.244696E+2;4.062370E+3;-1.886720E+2
1.138610E+2;4.068310E+3;-1.753660E+2
1.041566E+2;4.071820E+3;-1.632250E+2
9.527928E+1;4.076550E+3;-1.520180E+2
8.715858E+1;4.080670E+3;-1.411950E+2
7.973002E+1;4.084560E+3;-1.324270E+2
7.293459E+1;4.088110E+3;-1.240750E+2
6.671835E+1;4.091980E+3;-1.151300E+2
6.103191E+1;4.093610E+3;-1.048650E+2
5.583014E+1;4.095720E+3;-9.825350E+1
5.107171E+1;4.100440E+3;-9.190340E+1
4.671885E+1;4.102630E+3;-8.712390E+1
4.273698E+1;4.104710E+3;-7.942290E+1
3.909449E+1;4.105440E+3;-7.449950E+1
3.576245E+1;4.106840E+3;-7.091280E+1
3.271440E+1;4.111050E+3;-6.423480E+1
2.992614E+1;4.109660E+3;-6.115540E+1
2.737552E+1;4.114190E+3;-5.598870E+1
2.504229E+1;4.116330E+3;-5.528990E+1
2.290793E+1;4.116790E+3;-4.569710E+1
2.095547E+1;4.118230E+3;-4.587760E+1
1.916943E+1;4.115960E+3;-3.849700E+1
1.753561E+1;4.115250E+3;-3.526970E+1
1.604104E+1;4.122390E+3;-3.462040E+1
1.467386E+1;4.121920E+3;-3.344100E+1
1.342320E+1;4.119860E+3;-3.217750E+1
1.227913E+1;4.122470E+3;-3.913020E+1
1.123258E+1;4.123900E+3;-2.536890E+1
1.027522E+1;4.120880E+3;-2.551710E+1
9.399459E+0;4.120330E+3;-2.263540E+1
8.598339E+0;4.133500E+3;-2.059190E+1
7.865499E+0;4.126590E+3;-2.616140E+1
7.195119E+0;4.128610E+3;-2.287280E+1
6.581876E+0;4.138450E+3;-4.204620E+0
6.020900E+0;4.126220E+3;-2.524470E+1
5.507736E+0;4.110250E+3;-9.708720E+0
5.038309E+0;4.124900E+3;-9.303350E+0
4.608892E+0;4.115000E+3;-2.815250E+0
4.216074E+0;4.116940E+3;-2.339120E+1
3.856736E+0;4.139470E+3;-1.086250E+1
3.528025E+0;4.130000E+3;-6.534120E+0
3.227330E+0;4.119760E+3;-1.333670E+0
2.952263E+0;4.133310E+3;-1.602970E+1
2.700641E+0;4.124570E+3;-6.945020E+0
2.470464E+0;4.126530E+3;-1.269520E+1
2.259905E+0;4.122920E+3;-2.301770E+0
2.067292E+0;4.126120E+3;-1.887030E+1
1.891096E+0;4.124780E+3;-6.610790E+0
1.729917E+0;4.126200E+3;-4.957030E+0
1.582476E+0;4.127790E+3;-9.775370E+0
1.447601E+0;4.114340E+3;-1.296400E+1
1.324221E+0;4.116800E+3;-2.349810E+0
1.211357E+0;4.125600E+3;-5.940070E+0
1.108113E+0;4.131640E+3;-4.798630E+0
1.013668E+0;4.128320E+3;-1.135980E+1
9.272723E-1;4.126680E+3;-8.951950E-1
8.482405E-1;4.111870E+3;7.604550E-1
7.759446E-1;4.125540E+3;-6.106140E+0
7.098105E-1;4.127480E+3;1.293620E+0
6.493131E-1;4.126170E+3;-4.307470E+0
5.939718E-1;4.135050E+3;8.833070E-1
5.433473E-1;4.128270E+3;-4.183470E+0
4.970375E-1;4.123760E+3;-3.100190E+0
4.546748E-1;4.124370E+3;7.589660E-1
4.159227E-1;4.130530E+3;-8.137250E+0
3.804735E-1;4.136150E+3;-4.222440E-1
3.480456E-1;4.119710E+3;2.795160E+0
3.183815E-1;4.128680E+3;-6.535980E-2
2.912456E-1;4.134630E+3;-2.829050E+0
2.664226E-1;4.134940E+3;-3.227260E+0
2.437154E-1;4.131650E+3;-8.735170E+0
2.229434E-1;4.129000E+3;1.766430E+1
2.039418E-1;4.133310E+3;1.643010E-1
1.865599E-1;4.131930E+3;5.873700E-1
1.706592E-1;4.130890E+3;-3.097780E+0
1.561138E-1;4.152360E+3;1.074900E+1
1.428082E-1;4.130480E+3;2.019170E-1
1.306366E-1;4.125640E+3;-1.390790E+1
1.195025E-1;4.135790E+3;-1.421220E+0
1.093171E-1;4.144690E+3;6.698680E+0
1.000000E-1;4.129150E+3;-1.014260E+1
Freq /Hz, Zr , Zi ; Name: 50_200
5.000000E+6;9.204720E+0;-1.551400E+1
4.573848E+6;9.546060E+0;-1.686430E+1
4.184017E+6;9.920270E+0;-1.831930E+1
3.827411E+6;1.032820E+1;-1.987400E+1
3.501199E+6;1.077840E+1;-2.153280E+1
3.202791E+6;1.127050E+1;-2.330810E+1
2.929815E+6;1.180690E+1;-2.520810E+1
2.680106E+6;1.238730E+1;-2.724110E+1
2.451679E+6;1.302910E+1;-2.940990E+1
2.242722E+6;1.372290E+1;-3.173690E+1
2.051574E+6;1.447550E+1;-3.422350E+1
1.876717E+6;1.529110E+1;-3.688690E+1
1.716764E+6;1.617390E+1;-3.973780E+1
1.570443E+6;1.712590E+1;-4.278890E+1
1.436594E+6;1.815230E+1;-4.605840E+1
1.314152E+6;1.925860E+1;-4.956240E+1
1.202146E+6;2.044770E+1;-5.331380E+1
1.099687E+6;2.172720E+1;-5.734100E+1
1.005960E+6;2.310130E+1;-6.166230E+1
9.202217E+5;2.457560E+1;-6.629660E+1
8.417908E+5;2.616140E+1;-7.127860E+1
7.700446E+5;2.786490E+1;-7.662860E+1
7.044134E+5;2.969850E+1;-8.238730E+1
6.443759E+5;3.167060E+1;-8.857430E+1
5.894555E+5;3.380120E+1;-9.523270E+1
5.392159E+5;3.610270E+1;-1.023980E+2
4.932583E+5;3.859050E+1;-1.101100E+2
4.512177E+5;4.129560E+1;-1.184250E+2
4.127602E+5;4.423530E+1;-1.273680E+2
3.775805E+5;4.743920E+1;-1.369930E+2
3.453991E+5;5.094090E+1;-1.473510E+2
3.159606E+5;5.477500E+1;-1.585010E+2
2.890312E+5;5.898890E+1;-1.704850E+2
2.643969E+5;6.361650E+1;-1.833760E+2
2.418623E+5;6.870930E+1;-1.972150E+2
2.212482E+5;7.434550E+1;-2.120740E+2
2.023911E+5;8.057080E+1;-2.280050E+2
1.851413E+5;8.745440E+1;-2.450670E+2
1.693616E+5;9.508050E+1;-2.633200E+2
1.549268E+5;1.035350E+2;-2.828250E+2
1.417224E+5;1.129080E+2;-3.036370E+2
1.296433E+5;1.233160E+2;-3.258220E+2
1.185937E+5;1.348410E+2;-3.494190E+2
1.084859E+5;1.476380E+2;-3.744870E+2
9.923964E+4;1.618040E+2;-4.010810E+2
9.078140E+4;1.775350E+2;-4.291590E+2
8.304406E+4;1.948860E+2;-4.588210E+2
7.596618E+4;2.141170E+2;-4.900360E+2
6.949155E+4;2.353340E+2;-5.228480E+2
6.356876E+4;2.587270E+2;-5.572160E+2
5.815076E+4;2.844500E+2;-5.931120E+2
5.319455E+4;3.128180E+2;-6.304170E+2
4.866076E+4;3.437540E+2;-6.692060E+2
4.451338E+4;3.776960E+2;-7.092860E+2
4.071948E+4;4.148510E+2;-7.504420E+2
3.724894E+4;4.556070E+2;-7.930300E+2
3.407420E+4;4.995040E+2;-8.361070E+2
3.117004E+4;5.469590E+2;-8.798190E+2
2.851341E+4;5.982390E+2;-9.239180E+2
2.608320E+4;6.534200E+2;-9.681600E+2
2.386011E+4;7.125620E+2;-1.012270E+3
2.182651E+4;7.756930E+2;-1.055810E+3
1.996622E+4;8.429350E+2;-1.098650E+3
1.826449E+4;9.142400E+2;-1.140330E+3
1.670780E+4;9.895160E+2;-1.180460E+3
1.528379E+4;1.068590E+3;-1.218720E+3
1.398115E+4;1.151410E+3;-1.254810E+3
1.278953E+4;1.237620E+3;-1.288300E+3
1.169947E+4;1.327170E+3;-1.318820E+3
1.070232E+4;1.419540E+3;-1.346280E+3
9.790156E+3;1.514590E+3;-1.370090E+3
8.955737E+3;1.611810E+3;-1.390510E+3
8.192435E+3;1.710600E+3;-1.406800E+3
7.494190E+3;1.811150E+3;-1.419060E+3
6.855457E+3;1.912330E+3;-1.427140E+3
6.271164E+3;2.014000E+3;-1.431240E+3
5.736670E+3;2.115890E+3;-1.431120E+3
5.247731E+3;2.217100E+3;-1.426830E+3
4.800465E+3;2.317530E+3;-1.418700E+3
4.391319E+3;2.416980E+3;-1.406670E+3
4.017045E+3;2.514390E+3;-1.390770E+3
3.674670E+3;2.610190E+3;-1.371710E+3
3.361477E+3;2.703450E+3;-1.349300E+3
3.074977E+3;2.794600E+3;-1.323710E+3
2.812895E+3;2.882480E+3;-1.295710E+3
2.573151E+3;2.967520E+3;-1.265120E+3
2.353840E+3;3.049630E+3;-1.232590E+3
2.153221E+3;3.128260E+3;-1.197950E+3
1.969701E+3;3.203660E+3;-1.162410E+3
1.801823E+3;3.275270E+3;-1.124390E+3
1.648253E+3;3.343960E+3;-1.086170E+3
1.507771E+3;3.408900E+3;-1.047410E+3
1.379263E+3;3.470500E+3;-1.008050E+3
1.261708E+3;3.529010E+3;-9.683860E+2
1.154172E+3;3.583460E+3;-9.278150E+2
1.055802E+3;3.634830E+3;-8.878490E+2
9.658152E+2;3.683460E+3;-8.491320E+2
8.834983E+2;3.728580E+3;-8.100060E+2
8.081974E+2;3.771030E+3;-7.708120E+2
7.393144E+2;3.809760E+3;-7.331350E+2
6.763023E+2;3.846850E+3;-6.970190E+2
6.186608E+2;3.880410E+3;-6.612240E+2
5.659320E+2;3.912760E+3;-6.266190E+2
5.176974E+2;3.941680E+3;-5.926240E+2
4.735738E+2;3.968280E+3;-5.603760E+2
4.332109E+2;3.992780E+3;-5.286720E+2
3.962882E+2;4.016040E+3;-4.985760E+2
3.625124E+2;4.037300E+3;-4.697120E+2
3.316153E+2;4.056730E+3;-4.426310E+2
3.033516E+2;4.074630E+3;-4.155400E+2
2.774968E+2;4.091410E+3;-3.911970E+2
2.538456E+2;4.105690E+3;-3.666470E+2
2.322102E+2;4.118610E+3;-3.444570E+2
2.124189E+2;4.131950E+3;-3.219870E+2
1.943143E+2;4.144080E+3;-3.021240E+2
1.777528E+2;4.154180E+3;-2.834080E+2
1.626029E+2;4.163660E+3;-2.644380E+2
1.487442E+2;4.172420E+3;-2.465710E+2
1.360666E+2;4.181370E+3;-2.310560E+2
1.244696E+2;4.186620E+3;-2.155320E+2
1.138610E+2;4.195370E+3;-2.014450E+2
1.041566E+2;4.201730E+3;-1.889300E+2
9.527928E+1;4.207420E+3;-1.758580E+2
8.715858E+1;4.211500E+3;-1.636770E+2
7.973002E+1;4.216490E+3;-1.528750E+2
7.293459E+1;4.221650E+3;-1.437230E+2
6.671835E+1;4.225250E+3;-1.336540E+2
6.103191E+1;4.229220E+3;-1.251120E+2
5.583014E+1;4.232240E+3;-1.137210E+2
5.107171E+1;4.236950E+3;-1.068980E+2
4.671885E+1;4.238740E+3;-1.000910E+2
4.273698E+1;4.240000E+3;-9.235400E+1
3.909449E+1;4.243200E+3;-8.519590E+1
3.576245E+1;4.244590E+3;-8.198190E+1
3.271440E+1;4.247910E+3;-7.476120E+1
2.992614E+1;4.248560E+3;-6.984580E+1
2.737552E+1;4.249540E+3;-6.425260E+1
2.504229E+1;4.251230E+3;-6.064410E+1
2.290793E+1;4.253920E+3;-5.681660E+1
2.095547E+1;4.256680E+3;-5.379330E+1
